line,label,global,start,size
33043,Tsa3_EfxChillEffectBG,Img_0874BFA8,0x74BFA8,0xEF0
33047,Tsa3_EfxChillEffectBG,Img_0874CE98,0x74CE98,0x1278
33051,Tsa3_EfxChillEffectBG,Img_0874E110,0x74E110,0x1364
33055,Tsa3_EfxChillEffectBG,Img_0874F474,0x74F474,0xDF4
33059,Tsa3_EfxChillEffectBG,Pal_EreshkigalBg3,0x750268,0x20
33063,Tsa3_EfxChillEffectBG,Tsa_08750288,0x750288,0x15C
33067,Tsa3_EfxChillEffectBG,Tsa_087503E4,0x7503E4,0x1E0
33071,Tsa3_EfxChillEffectBG,Tsa_087505C4,0x7505C4,0x24C
33075,Tsa3_EfxChillEffectBG,Tsa_08750810,0x750810,0x228
33079,Tsa3_EfxChillEffectBG,Tsa_08750A38,0x750A38,0x250
33083,Tsa3_EfxChillEffectBG,Tsa_08750C88,0x750C88,0x274
33087,Tsa3_EfxChillEffectBG,Tsa_08750EFC,0x750EFC,0x22C
33091,Tsa3_EfxChillEffectBG,Tsa_08751128,0x751128,0x244
33095,Tsa3_EfxChillEffectBG,Tsa_0875136C,0x75136C,0x258
33099,Tsa3_EfxChillEffectBG,Tsa_087515C4,0x7515C4,0x244
33103,Tsa3_EfxChillEffectBG,Img_08751808,0x751808,0x5AC
33107,Tsa3_EfxChillEffectBG,Pal_08751DB4,0x751DB4,0x20
33190,Tsa3_EfxChillEffectBG,Img_08752044,0x752044,0xBCC
33194,Tsa3_EfxChillEffectBG,Img_08752C10,0x752C10,0xC3C
33198,Tsa3_EfxChillEffectBG,Img_0875384C,0x75384C,0xAD0
33202,Tsa3_EfxChillEffectBG,Img_0875431C,0x75431C,0x554
33206,Tsa3_EfxChillEffectBG,Pal_SongSprites,0x754870,0xA0
33210,Tsa3_EfxChillEffectBG,Tsa_08754910,0x754910,0xA8
33214,Tsa3_EfxChillEffectBG,Tsa_087549B8,0x7549B8,0xAC
33218,Tsa3_EfxChillEffectBG,Tsa_08754A64,0x754A64,0xB0
33222,Tsa3_EfxChillEffectBG,Tsa_08754B14,0x754B14,0xC4
33226,Tsa3_EfxChillEffectBG,Tsa_08754BD8,0x754BD8,0xCC
33230,Tsa3_EfxChillEffectBG,Tsa_08754CA4,0x754CA4,0xD8
33234,Tsa3_EfxChillEffectBG,Tsa_08754D7C,0x754D7C,0xE0
33238,Tsa3_EfxChillEffectBG,Tsa_08754E5C,0x754E5C,0xE0
33242,Tsa3_EfxChillEffectBG,Tsa_08754F3C,0x754F3C,0xEC
33246,Tsa3_EfxChillEffectBG,Tsa_08755028,0x755028,0xF4
33250,Tsa3_EfxChillEffectBG,Tsa_0875511C,0x75511C,0xFC
33254,Tsa3_EfxChillEffectBG,Tsa_08755218,0x755218,0xF8
33258,Tsa3_EfxChillEffectBG,Tsa_08755310,0x755310,0x100
33262,Tsa3_EfxChillEffectBG,Tsa_08755410,0x755410,0x100
33266,Tsa3_EfxChillEffectBG,Tsa_08755510,0x755510,0x100
33270,Tsa3_EfxChillEffectBG,Tsa_08755610,0x755610,0x104
33274,Tsa3_EfxChillEffectBG,Tsa_08755714,0x755714,0xF0
33278,Tsa3_EfxChillEffectBG,Tsa_08755804,0x755804,0xE8
33282,Tsa3_EfxChillEffectBG,Tsa_087558EC,0x7558EC,0xE4
33286,Tsa3_EfxChillEffectBG,Tsa_087559D0,0x7559D0,0xE8
33290,Tsa3_EfxChillEffectBG,Tsa_08755AB8,0x755AB8,0xDC
33294,Tsa3_EfxChillEffectBG,Tsa_08755B94,0x755B94,0xD0
33298,Tsa3_EfxChillEffectBG,Tsa_08755C64,0x755C64,0xBC
33302,Tsa3_EfxChillEffectBG,Tsa_08755D20,0x755D20,0xC0
33306,Tsa3_EfxChillEffectBG,Tsa_08755DE0,0x755DE0,0xB4
33310,Tsa3_EfxChillEffectBG,Tsa_08755E94,0x755E94,0xA8
33314,Tsa3_EfxChillEffectBG,Tsa_08755F3C,0x755F3C,0x98
33318,Tsa3_EfxChillEffectBG,Img_SongSprites,0x755FD4,0x210
34218,Tsa3_EfxChillEffectBG,Img_EfxLokmsunaObj,0x758218,0x198
